ubigeo,departamento,provincia,distrito,organizacion_politica,cargo,nombres,apellido_paterno,apellido_materno,sexo,total_votos,posicion_cedula,origen_apellido,ganador
040306,AREQUIPA,CAMANA,OCOÑA,FUERZA AREQUIPEÑA,ALCALDE DISTRITAL,ZOILO JOSE GILBERTO,CARNERO,CARNERO,M,805.0,4.0,CASTELLANO,1
040306,AREQUIPA,CAMANA,OCOÑA,ALIANZA POR AREQUIPA,ALCALDE DISTRITAL,GERMAN FELIPE,CONDO,SOTOMAYOR,M,757.0,1.0,CASTELLANO,0
040306,AREQUIPA,CAMANA,OCOÑA,FRENTE CIVICO POR CAMANA,ALCALDE DISTRITAL,JORGE RAUL,CAVIEDES,JUSTO,M,410.0,3.0,CASTELLANO,0
040306,AREQUIPA,CAMANA,OCOÑA,AREQUIPA PRIMERO,ALCALDE DISTRITAL,WALDOR JOSE,LLERENA,TORRES,M,240.0,2.0,CASTELLANO,0
040306,AREQUIPA,CAMANA,OCOÑA,JUNTOS POR EL SUR,ALCALDE DISTRITAL,CHRISTIAN JOHAN,CHIOCK,AMESQUITA,M,204.0,5.0,CASTELLANO,0
040307,AREQUIPA,CAMANA,QUILCA,ACCION POPULAR,ALCALDE DISTRITAL,HENRY RAUL,CACERES,BEDOYA,M,243.0,1.0,CASTELLANO,1
040307,AREQUIPA,CAMANA,QUILCA,FUERZA AREQUIPEÑA,ALCALDE DISTRITAL,VICTOR ESMEREGILDO,BECERRA,JAUREGUI,M,203.0,3.0,CASTELLANO,0
040307,AREQUIPA,CAMANA,QUILCA,ALIANZA POR AREQUIPA,ALCALDE DISTRITAL,MIGUEL ANGEL,MARROQUIN,VERA,M,11.0,2.0,CASTELLANO,0
040308,AREQUIPA,CAMANA,SAMUEL PASTOR,ALIANZA POR AREQUIPA,ALCALDE DISTRITAL,ANTONIO MARIO,MENESES,MAMANI,M,2423.0,2.0,CASTELLANO,1
040308,AREQUIPA,CAMANA,SAMUEL PASTOR,FRENTE CIVICO POR CAMANA,ALCALDE DISTRITAL,DENNIS ALBERTO,ABARCA,MARTINEZ,M,1975.0,6.0,CASTELLANO,0
040308,AREQUIPA,CAMANA,SAMUEL PASTOR,FUERZA AREQUIPEÑA,ALCALDE DISTRITAL,MARGARITA MONICA RIVERA,LLERENA,DE MACHADO,F,1898.0,7.0,CASTELLANO,0
040308,AREQUIPA,CAMANA,SAMUEL PASTOR,PERU POSIBLE,ALCALDE DISTRITAL,LUIS SALOME,SANCHEZ,ROQUE,M,189.0,9.0,CASTELLANO,0
040308,AREQUIPA,CAMANA,SAMUEL PASTOR,DECIDE,ALCALDE DISTRITAL,PABLO FELIX,MAMANI,MAMANI,M,187.0,5.0,AYMARA,0
040308,AREQUIPA,CAMANA,SAMUEL PASTOR,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,RUFFO AQUILES,QUINTA,CARDENAS,M,180.0,1.0,CASTELLANO,0
040308,AREQUIPA,CAMANA,SAMUEL PASTOR,AREQUIPA AVANCEMOS,ALCALDE DISTRITAL,MIGUEL ANGEL,DURAN,AGUILAR,M,134.0,3.0,CASTELLANO,0
040308,AREQUIPA,CAMANA,SAMUEL PASTOR,AREQUIPA PRIMERO,ALCALDE DISTRITAL,ADRIAN ADALBERTO,GONZALES,LOPEZ,M,104.0,4.0,CASTELLANO,0
040308,AREQUIPA,CAMANA,SAMUEL PASTOR,JUNTOS POR EL SUR,ALCALDE DISTRITAL,JOSE LUIS,BELLIDO,BERNAL,M,102.0,8.0,CASTELLANO,0
040402,AREQUIPA,CARAVELI,ACARI,JUNTOS POR EL SUR,ALCALDE DISTRITAL,CARLOS MODESTO,MEJIA,QUISPE,M,819.0,5.0,CASTELLANO,1
040402,AREQUIPA,CARAVELI,ACARI,PARTICIPA ACARI,ALCALDE DISTRITAL,LUIS RAUL,RODRIGUEZ,ROJAS,M,375.0,6.0,CASTELLANO,0
040402,AREQUIPA,CARAVELI,ACARI,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,ELOY DEMETRIO,CUPE,ALVARO,M,346.0,7.0,CASTELLANO,0
040402,AREQUIPA,CARAVELI,ACARI,FUERZA 2011,ALCALDE DISTRITAL,RINA ESTHER,BERNAHOLA,CARDENAS,F,263.0,3.0,CASTELLANO,0
040402,AREQUIPA,CARAVELI,ACARI,PARTIDO POPULAR CRISTIANO - PPC,ALCALDE DISTRITAL,JAIME GERARDO,MONTES,MONTES,M,,,CASTELLANO,0
040402,AREQUIPA,CARAVELI,ACARI,FUERZA AREQUIPEÑA,ALCALDE DISTRITAL,CARLOS ANDRES,MORAN,RIVEROS,M,126.0,4.0,CASTELLANO,0
040402,AREQUIPA,CARAVELI,ACARI,ALIANZA POR AREQUIPA,ALCALDE DISTRITAL,PEDRO CALIXTO,TAMBRA,MUÑANTE,M,76.0,1.0,CASTELLANO,0
040402,AREQUIPA,CARAVELI,ACARI,PERU POSIBLE,ALCALDE DISTRITAL,CARLOS HUGO,TAPIA,MORAZZANI,M,69.0,8.0,CASTELLANO,0
040402,AREQUIPA,CARAVELI,ACARI,DECIDE,ALCALDE DISTRITAL,DIONISIO,YTO,SUCAPUCA,M,29.0,2.0,CASTELLANO,0
040403,AREQUIPA,CARAVELI,ATICO,FUERZA AREQUIPEÑA,ALCALDE DISTRITAL,JOSE PEDRO,GOMEZ,AGUAYO,M,1110.0,3.0,CASTELLANO,1
040403,AREQUIPA,CARAVELI,ATICO,ALIANZA POR AREQUIPA,ALCALDE DISTRITAL,GUIDO ANGEL,ORTEGA,PADILLA,M,712.0,1.0,CASTELLANO,0
040403,AREQUIPA,CARAVELI,ATICO,FUERZA 2011,ALCALDE DISTRITAL,LUIS AUGUSTO,RODRIGUEZ,MORAN,M,240.0,2.0,CASTELLANO,0
040403,AREQUIPA,CARAVELI,ATICO,PARTIDO POPULAR CRISTIANO - PPC,ALCALDE DISTRITAL,PEDRO,CUEVA,ASTO,M,,,CASTELLANO,0
040404,AREQUIPA,CARAVELI,ATIQUIPA,FUERZA AREQUIPEÑA,ALCALDE DISTRITAL,FRANCISCO EMILIANO,PALOMINO,CONDO,M,137.0,4.0,QUECHUA,1
040404,AREQUIPA,CARAVELI,ATIQUIPA,FUERZA 2011,ALCALDE DISTRITAL,LUIS ROBERTO DE LA,TORRE,CARCAMO,M,134.0,3.0,CASTELLANO,0
040404,AREQUIPA,CARAVELI,ATIQUIPA,ALIANZA POR AREQUIPA,ALCALDE DISTRITAL,FORTUNATO FERNANDO,PALOMINO,CHALCO,M,77.0,2.0,QUECHUA,0
040404,AREQUIPA,CARAVELI,ATIQUIPA,ACCION POPULAR,ALCALDE DISTRITAL,RICARDO FREDI,ALVA,MARTINEZ,M,46.0,1.0,CASTELLANO,0
040405,AREQUIPA,CARAVELI,BELLA UNION,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,DANIEL AURELIO,DENEGRI,AYALA,M,389.0,3.0,CASTELLANO,1
040405,AREQUIPA,CARAVELI,BELLA UNION,FUERZA AREQUIPEÑA,ALCALDE DISTRITAL,JORGE LUIS,BARRERA,MONTOYA,M,346.0,2.0,CASTELLANO,0
040405,AREQUIPA,CARAVELI,BELLA UNION,FUERZA 2011,ALCALDE DISTRITAL,MIGUEL ANGEL,CHAMOCHUMBI,FELIPA,M,125.0,1.0,CASTELLANO,0
040406,AREQUIPA,CARAVELI,CAHUACHO,FUERZA AREQUIPEÑA,ALCALDE DISTRITAL,JOSE LEONIDAS,NEIRA,ROSPIGLIOSI,M,198.0,3.0,CASTELLANO,1
040406,AREQUIPA,CARAVELI,CAHUACHO,ALIANZA POR AREQUIPA,ALCALDE DISTRITAL,APOLINAR HONORATO,ROSPIGLIOSI,ARCOS,M,135.0,1.0,CASTELLANO,0
040406,AREQUIPA,CARAVELI,CAHUACHO,DECIDE,ALCALDE DISTRITAL,JORGE BARTOLOME,MIRALLES,VENTURA,M,88.0,2.0,CASTELLANO,0
040407,AREQUIPA,CARAVELI,CHALA,FUERZA 2011,ALCALDE DISTRITAL,AGUSTIN,CONDORI,MOTTA,M,776.0,2.0,QUECHUA,1
040407,AREQUIPA,CARAVELI,CHALA,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,BRUNO RICARDO,SALINAS,ALVAREZ,M,630.0,5.0,CASTELLANO,0
040407,AREQUIPA,CARAVELI,CHALA,FUERZA AREQUIPEÑA,ALCALDE DISTRITAL,FERMIN EULOGIO,BERNALES,OTAZU,M,500.0,3.0,CASTELLANO,0
040407,AREQUIPA,CARAVELI,CHALA,JUNTOS POR EL SUR,ALCALDE DISTRITAL,RONY,MAMANI,MAMANI,M,107.0,4.0,AYMARA,0
040407,AREQUIPA,CARAVELI,CHALA,ALIANZA POR AREQUIPA,ALCALDE DISTRITAL,LUIS ALBERTO,LETONA,HUAMANI,M,87.0,1.0,CASTELLANO,0
040407,AREQUIPA,CARAVELI,CHALA,PARTIDO POPULAR CRISTIANO - PPC,ALCALDE DISTRITAL,ORLANDO ROSALINO,CONTRERAS,RODRIGUEZ,M,,,CASTELLANO,0
040408,AREQUIPA,CARAVELI,CHAPARRA,FUERZA AREQUIPEÑA,ALCALDE DISTRITAL,NICOLAS VALERIO,CONDORI,MAMANI,M,385.0,3.0,QUECHUA,1
040408,AREQUIPA,CARAVELI,CHAPARRA,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,PEDRO JUAN,ROMAN,GUTIERREZ,M,251.0,5.0,CASTELLANO,0
040408,AREQUIPA,CARAVELI,CHAPARRA,FUERZA 2011,ALCALDE DISTRITAL,JORGE REYNALDO,CARCAMO,ARANGUREN,M,250.0,2.0,CASTELLANO,0
040408,AREQUIPA,CARAVELI,CHAPARRA,PARTIDO POPULAR CRISTIANO - PPC,ALCALDE DISTRITAL,LUIS ANTONIO,CONTRERAS,ACUÑA,M,,,CASTELLANO,0
040408,AREQUIPA,CARAVELI,CHAPARRA,ALIANZA POR AREQUIPA,ALCALDE DISTRITAL,VICTOR ALEJANDRO,TAYPE,OLIVARES,M,113.0,1.0,QUECHUA,0
040408,AREQUIPA,CARAVELI,CHAPARRA,JUNTOS POR EL SUR,ALCALDE DISTRITAL,YURI YIM,GUTIERREZ,CALDERON,M,51.0,4.0,CASTELLANO,0
040409,AREQUIPA,CARAVELI,HUANUHUANU,ALIANZA POR AREQUIPA,ALCALDE DISTRITAL,FRANCISCO,GONZALES,MONTENEGRO,M,242.0,1.0,CASTELLANO,1
040409,AREQUIPA,CARAVELI,HUANUHUANU,FUERZA 2011,ALCALDE DISTRITAL,LEONOR LEDUVINA,SILVESTRE,CAHUANA,F,123.0,2.0,CASTELLANO,0
040409,AREQUIPA,CARAVELI,HUANUHUANU,FUERZA AREQUIPEÑA,ALCALDE DISTRITAL,JORGE LUIS,FLORES,ACCO,M,92.0,3.0,CASTELLANO,0
040410,AREQUIPA,CARAVELI,JAQUI,PARTIDO DEMOCRATICO SOMOS PERU,ALCALDE DISTRITAL,VICENTE MARTIN,CORNEJO,CRUCES,M,601.0,2.0,CASTELLANO,1
040410,AREQUIPA,CARAVELI,JAQUI,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,WALTER AURELIANO,SIFUENTES,MARTINEZ,M,365.0,1.0,CASTELLANO,0
040411,AREQUIPA,CARAVELI,LOMAS,ACCION POPULAR,ALCALDE DISTRITAL,FEDERICO,RUBIO,CONTRERAS,M,153.0,1.0,CASTELLANO,1
040411,AREQUIPA,CARAVELI,LOMAS,FUERZA 2011,ALCALDE DISTRITAL,PEDRO MARIANO DE LA,TORRE,HERNANDEZ,M,113.0,5.0,CASTELLANO,0
040411,AREQUIPA,CARAVELI,LOMAS,AREQUIPA RENACE,ALCALDE DISTRITAL,OSWALDO BALTAZAR,VELASQUEZ,HUARCAYA,M,111.0,4.0,CASTELLANO,0
040411,AREQUIPA,CARAVELI,LOMAS,ALIANZA POR AREQUIPA,ALCALDE DISTRITAL,ROSARIO ESTELA FUÑO,UMPIRE,DE MORAN,M,93.0,3.0,CASTELLANO,0
040411,AREQUIPA,CARAVELI,LOMAS,FUERZA AREQUIPEÑA,ALCALDE DISTRITAL,LIA JOSEFINA,BOCANEGRA,MEJIA,F,85.0,6.0,CASTELLANO,0
040411,AREQUIPA,CARAVELI,LOMAS,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,JORGE AGUSTIN,NIÑO,ANICAMA,M,51.0,2.0,CASTELLANO,0
040411,AREQUIPA,CARAVELI,LOMAS,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,CARLOS FRANCISCO,RUTHNICK,CANALES,M,18.0,7.0,CASTELLANO,0
040412,AREQUIPA,CARAVELI,QUICACHA,ALIANZA POR AREQUIPA,ALCALDE DISTRITAL,ISIDORO MARIO,SANDOVAL,MONTOYA,M,238.0,1.0,CASTELLANO,1
040412,AREQUIPA,CARAVELI,QUICACHA,FUERZA 2011,ALCALDE DISTRITAL,ELIAS ELEODORO,CUETO,MONTOYA,M,191.0,2.0,CASTELLANO,0
040412,AREQUIPA,CARAVELI,QUICACHA,PARTIDO POPULAR CRISTIANO - PPC,ALCALDE DISTRITAL,JOSE ANTONIO,BARRIENTOS,CARPIO,M,,,CASTELLANO,0
040412,AREQUIPA,CARAVELI,QUICACHA,FUERZA AREQUIPEÑA,ALCALDE DISTRITAL,EDGAR MANUEL,ESPINOZA,AGUAYO,M,145.0,3.0,CASTELLANO,0
040413,AREQUIPA,CARAVELI,YAUCA,ALIANZA POR AREQUIPA,ALCALDE DISTRITAL,DIEGO ARTURO,MONTESINOS,NEYRA,M,404.0,1.0,CASTELLANO,1
040413,AREQUIPA,CARAVELI,YAUCA,FUERZA AREQUIPEÑA,ALCALDE DISTRITAL,JUAN FLAVIO,ARANGUREN,MONTOYA,M,313.0,3.0,CASTELLANO,0
040413,AREQUIPA,CARAVELI,YAUCA,FUERZA 2011,ALCALDE DISTRITAL,JORGE ALEJANDRO DE LA,TORRE,CARCAMO,M,178.0,2.0,CASTELLANO,0
040502,AREQUIPA,CASTILLA,ANDAGUA,LISTA INDEPENDIENTE CASTILLA AVANZA,ALCALDE DISTRITAL,JESUS JUAN,PURGUAYA,SANCHEZ,M,378.0,5.0,CASTELLANO,1
040502,AREQUIPA,CASTILLA,ANDAGUA,FUERZA AREQUIPEÑA,ALCALDE DISTRITAL,SANTIAGO JUAN,AGUILAR,HERRERA,M,155.0,3.0,CASTELLANO,0
040502,AREQUIPA,CASTILLA,ANDAGUA,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,FULGENCIO,CRUZ,CERVANTES,M,75.0,6.0,CASTELLANO,0
040502,AREQUIPA,CASTILLA,ANDAGUA,AREQUIPA RENACE,ALCALDE DISTRITAL,HUGO EDGAR,LAZARTE,RAMOS,M,45.0,2.0,CASTELLANO,0
040502,AREQUIPA,CASTILLA,ANDAGUA,AREQUIPA 2010,ALCALDE DISTRITAL,FIDEL CLAUDIO,CONDORI,QUISPE,M,27.0,1.0,QUECHUA,0
040502,AREQUIPA,CASTILLA,ANDAGUA,JUNTOS POR EL SUR,ALCALDE DISTRITAL,ALFREDO GERARDO,AGUILAR,ALVAREZ,M,22.0,4.0,CASTELLANO,0
040503,AREQUIPA,CASTILLA,AYO,ACCION POPULAR,ALCALDE DISTRITAL,JOSE JUSTO,VILCA,YATO,M,72.0,1.0,QUECHUA,1
040503,AREQUIPA,CASTILLA,AYO,FUERZA AREQUIPEÑA,ALCALDE DISTRITAL,JUAN ERNESTO,MEJIA,VIZCARDO,M,67.0,3.0,CASTELLANO,0
040503,AREQUIPA,CASTILLA,AYO,LISTA INDEPENDIENTE CASTILLA AVANZA,ALCALDE DISTRITAL,VICTOR LUIS,MEJIA,MEJIA,M,56.0,5.0,CASTELLANO,0
040503,AREQUIPA,CASTILLA,AYO,AREQUIPA RENACE,ALCALDE DISTRITAL,OLGER FAUSTINO,MOLINA,AGUILAR,M,37.0,2.0,CASTELLANO,0
040503,AREQUIPA,CASTILLA,AYO,JUNTOS POR EL SUR,ALCALDE DISTRITAL,VICTOR FELIPE,VEGA,LLERENA,M,26.0,4.0,CASTELLANO,0
040504,AREQUIPA,CASTILLA,CHACHAS,FUERZA AREQUIPEÑA,ALCALDE DISTRITAL,MARIO MAGDALENO,ALCASIHUINCHA,LAYME,M,225.0,3.0,CASTELLANO,1
040504,AREQUIPA,CASTILLA,CHACHAS,PARTIDO POPULAR CRISTIANO - PPC,ALCALDE DISTRITAL,JORGE MARINO,CORRALES,CACERES,M,,,CASTELLANO,0
040504,AREQUIPA,CASTILLA,CHACHAS,MOVIMIENTO INDEPENDIENTE LEON DEL SUR,ALCALDE DISTRITAL,ENCARNACION JUAN DE DIOS,ALVAREZ,CONDO,M,85.0,6.0,CASTELLANO,0
040504,AREQUIPA,CASTILLA,CHACHAS,DECIDE,ALCALDE DISTRITAL,RAFAEL,HUAMANI,INCA,M,78.0,2.0,QUECHUA,0
040504,AREQUIPA,CASTILLA,CHACHAS,PERU POSIBLE,ALCALDE DISTRITAL,MARIO CECILIO,HUAYHUA,FUNES,M,72.0,7.0,QUECHUA,0
040504,AREQUIPA,CASTILLA,CHACHAS,AREQUIPA RENACE,ALCALDE DISTRITAL,TEODORO EDGAR,ZARATE,CHAUPE,M,63.0,1.0,CASTELLANO,0
040504,AREQUIPA,CASTILLA,CHACHAS,JUNTOS POR EL SUR,ALCALDE DISTRITAL,MARTHA MARCELINA,HUAMANI,CASTRO,F,51.0,4.0,QUECHUA,0
040504,AREQUIPA,CASTILLA,CHACHAS,LISTA INDEPENDIENTE CASTILLA AVANZA,ALCALDE DISTRITAL,ROSARIO DOMITILA,SURI,CALACHUA,M,25.0,5.0,CASTELLANO,0
040505,AREQUIPA,CASTILLA,CHILCAYMARCA,AREQUIPA RENACE,ALCALDE DISTRITAL,MARIO ELISEO,YAURI,YAURI,M,130.0,2.0,CASTELLANO,1
040505,AREQUIPA,CASTILLA,CHILCAYMARCA,MOVIMIENTO ETNOCACERISTA AREQUIPA,ALCALDE DISTRITAL,PEDRO CIRILO,LLAZA,CAHUANA,M,128.0,5.0,CASTELLANO,0
040505,AREQUIPA,CASTILLA,CHILCAYMARCA,LISTA INDEPENDIENTE CASTILLA AVANZA,ALCALDE DISTRITAL,JAIME ANGEL,RAMOS,CHUQUITAYPE,M,109.0,4.0,QUECHUA,0
040505,AREQUIPA,CASTILLA,CHILCAYMARCA,FUERZA AREQUIPEÑA,ALCALDE DISTRITAL,EDILBERTO FRANCISCO,VARGAS,PUMATANCA,M,83.0,3.0,CASTELLANO,0
040505,AREQUIPA,CASTILLA,CHILCAYMARCA,ACCION POPULAR,ALCALDE DISTRITAL,MIGUEL,QUISCA,OTAZU,M,39.0,1.0,CASTELLANO,0
040505,AREQUIPA,CASTILLA,CHILCAYMARCA,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,CEFERINO MAXIMILIANO,VILLAFUERTE,CRUZ,M,29.0,6.0,CASTELLANO,0
040506,AREQUIPA,CASTILLA,CHOCO,PARTIDO POPULAR CRISTIANO - PPC,ALCALDE DISTRITAL,ROMULO SIMON,LASTARRIA,QUICAÑA,M,,,CASTELLANO,0
040506,AREQUIPA,CASTILLA,CHOCO,LISTA INDEPENDIENTE CASTILLA AVANZA,ALCALDE DISTRITAL,JESUS EUGENIO,ARAGON,PIZARRO,M,107.0,3.0,CASTELLANO,1
040506,AREQUIPA,CASTILLA,CHOCO,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,EIDI SANTOS,VILCAPE,ARAGON,F,99.0,4.0,QUECHUA,0
040506,AREQUIPA,CASTILLA,CHOCO,ALIANZA POR AREQUIPA,ALCALDE DISTRITAL,TRIFONIO LUCAS,ARAGON,LUPACA,M,75.0,1.0,CASTELLANO,0
040506,AREQUIPA,CASTILLA,CHOCO,DECIDE,ALCALDE DISTRITAL,CELIS SERAPIO,LAZARO,BLANCO,M,40.0,2.0,CASTELLANO,0
040507,AREQUIPA,CASTILLA,HUANCARQUI,AREQUIPA RENACE,ALCALDE DISTRITAL,FLAVIO ANTONIO,MARTINEZ,MARTINEZ,M,372.0,2.0,CASTELLANO,1
040507,AREQUIPA,CASTILLA,HUANCARQUI,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,FREDY HERNAN,FUENTES,GUTIERREZ,M,253.0,5.0,CASTELLANO,0
040507,AREQUIPA,CASTILLA,HUANCARQUI,LISTA INDEPENDIENTE CASTILLA AVANZA,ALCALDE DISTRITAL,JORGE ANTONIO,MARTINEZ,PALACIOS,M,159.0,4.0,CASTELLANO,0
040507,AREQUIPA,CASTILLA,HUANCARQUI,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,LUIS JULIO ALBERTO,CONCHA,MEDINA,M,90.0,1.0,CASTELLANO,0
040507,AREQUIPA,CASTILLA,HUANCARQUI,FUERZA AREQUIPEÑA,ALCALDE DISTRITAL,GABY RUTH,SALAS,VELAZCO,F,45.0,3.0,CASTELLANO,0
040508,AREQUIPA,CASTILLA,MACHAGUAY,AREQUIPA RENACE,ALCALDE DISTRITAL,MARIO SERAFIN DEL,CARPIO,VIZCARDO,M,96.0,2.0,CASTELLANO,1
040508,AREQUIPA,CASTILLA,MACHAGUAY,LISTA INDEPENDIENTE CASTILLA AVANZA,ALCALDE DISTRITAL,MARCOS GRIMALDO,PRIETO,AUQUILLA,M,69.0,5.0,CASTELLANO,0
040508,AREQUIPA,CASTILLA,MACHAGUAY,JUNTOS POR EL SUR,ALCALDE DISTRITAL,JERONIMO SALOMON,MINAYA,DEL CARPIO,M,56.0,4.0,CASTELLANO,0
040508,AREQUIPA,CASTILLA,MACHAGUAY,PERU POSIBLE,ALCALDE DISTRITAL,PEDRO EMILIANO,CHUQUITAYPE,MEDINA,M,43.0,8.0,QUECHUA,0
040508,AREQUIPA,CASTILLA,MACHAGUAY,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,FLAVIO REYNALDO,TACO,SILVA,M,40.0,7.0,AYMARA,0
040508,AREQUIPA,CASTILLA,MACHAGUAY,ALIANZA POR AREQUIPA,ALCALDE DISTRITAL,LUIS ENRIQUE,EUSEBIO,DEL CARPIO,M,36.0,1.0,CASTELLANO,0
040508,AREQUIPA,CASTILLA,MACHAGUAY,FUERZA AREQUIPEÑA,ALCALDE DISTRITAL,ALEJANDRO TIMOTEO,TACO,HUAMANI,M,29.0,3.0,AYMARA,0
040508,AREQUIPA,CASTILLA,MACHAGUAY,MOVIMIENTO NUEVA IZQUIERDA,ALCALDE DISTRITAL,JOSE MIGUEL,CACERES,MOLLO,M,19.0,6.0,CASTELLANO,0
040509,AREQUIPA,CASTILLA,ORCOPAMPA,AREQUIPA RENACE,ALCALDE DISTRITAL,EUSTAQUIO,PEÑA,SIVINCHA,M,833.0,1.0,CASTELLANO,1
040509,AREQUIPA,CASTILLA,ORCOPAMPA,FUERZA AREQUIPEÑA,ALCALDE DISTRITAL,AURELIO NICOLAS,VILCA,GIRALDO,M,753.0,3.0,QUECHUA,0
040509,AREQUIPA,CASTILLA,ORCOPAMPA,LISTA INDEPENDIENTE CASTILLA AVANZA,ALCALDE DISTRITAL,MARCO,ESPINOZA,HUACARPUMA,M,461.0,4.0,CASTELLANO,0
040509,AREQUIPA,CASTILLA,ORCOPAMPA,DECIDE,ALCALDE DISTRITAL,LUCIANO ELADIO,LLACHO,SISA,M,208.0,2.0,CASTELLANO,0
040510,AREQUIPA,CASTILLA,PAMPACOLCA,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,PEDRO FLORENCIO,HUAMANI,ANCASI,M,482.0,3.0,QUECHUA,1
040510,AREQUIPA,CASTILLA,PAMPACOLCA,LISTA INDEPENDIENTE CASTILLA AVANZA,ALCALDE DISTRITAL,VICENTE JUSTINO,CARCAMO,HUAMANI,M,461.0,2.0,CASTELLANO,0
040510,AREQUIPA,CASTILLA,PAMPACOLCA,PERU POSIBLE,ALCALDE DISTRITAL,JUAN LUIS,HUARCAYA,MARES,M,345.0,4.0,CASTELLANO,0
040510,AREQUIPA,CASTILLA,PAMPACOLCA,AREQUIPA RENACE,ALCALDE DISTRITAL,JOAQUIN ALEXANDER,CORNEJO,NARREA,M,204.0,1.0,CASTELLANO,0
040511,AREQUIPA,CASTILLA,TIPAN,JUNTOS POR EL SUR,ALCALDE DISTRITAL,EUSTACIA JANET,ARIAS,CARDENAS,F,71.0,3.0,CASTELLANO,1
040511,AREQUIPA,CASTILLA,TIPAN,DECIDE,ALCALDE DISTRITAL,JORGE ADALBERTO,SILVA,BERNAL,M,68.0,1.0,CASTELLANO,0
040511,AREQUIPA,CASTILLA,TIPAN,FUERZA AREQUIPEÑA,ALCALDE DISTRITAL,PEDRO JUSTINO,NAUCA,AMESQUITA,M,55.0,2.0,CASTELLANO,0
040511,AREQUIPA,CASTILLA,TIPAN,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,MARLENY JUSTINA,CHICATA,CRUZ,M,49.0,4.0,CASTELLANO,0
040511,AREQUIPA,CASTILLA,TIPAN,PERU POSIBLE,ALCALDE DISTRITAL,ZACARIAS ENRIQUE,CORDOVA,DIAZ,M,46.0,5.0,CASTELLANO,0
040512,AREQUIPA,CASTILLA,URACA,AREQUIPA RENACE,ALCALDE DISTRITAL,MANUEL FIDEL,ALPACA,POSTIGO,M,1675.0,1.0,CASTELLANO,1
040512,AREQUIPA,CASTILLA,URACA,FUERZA AREQUIPEÑA,ALCALDE DISTRITAL,RAMON NONATO,ZEGARRA,PRADO,M,1014.0,2.0,CASTELLANO,0
040512,AREQUIPA,CASTILLA,URACA,MOVIMIENTO INDEPENDIENTE LEON DEL SUR,ALCALDE DISTRITAL,JACINTO NICOLAS,ALPACA,DEZA,M,705.0,4.0,CASTELLANO,0
040512,AREQUIPA,CASTILLA,URACA,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,ELARD JESUS,VIGIL,MENDOZA,M,452.0,5.0,CASTELLANO,0
040512,AREQUIPA,CASTILLA,URACA,JUNTOS POR EL SUR,ALCALDE DISTRITAL,JUAN CARLOS,JUSTO,MUÑOZ,M,48.0,3.0,CASTELLANO,0
040513,AREQUIPA,CASTILLA,UÑON,LISTA INDEPENDIENTE CASTILLA AVANZA,ALCALDE DISTRITAL,FREDY LEONIDAS,LLAMOSAS,AMEZQUITA,M,57.0,2.0,CASTELLANO,1
040513,AREQUIPA,CASTILLA,UÑON,AREQUIPA RENACE,ALCALDE DISTRITAL,MOISES ALEJANDRO,COPA,SANCHEZ,M,55.0,1.0,CASTELLANO,0
040513,AREQUIPA,CASTILLA,UÑON,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,ELARD PERCY,AMESQUITA,SILVA,M,36.0,3.0,CASTELLANO,0
040514,AREQUIPA,CASTILLA,VIRACO,LISTA INDEPENDIENTE CASTILLA AVANZA,ALCALDE DISTRITAL,TITO GRIMALDO,VALDIVIA,CONDORI,M,238.0,5.0,CASTELLANO,1
040514,AREQUIPA,CASTILLA,VIRACO,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,NAZARIO ZENON,YAULLI,NEIRA,M,205.0,6.0,CASTELLANO,0
040514,AREQUIPA,CASTILLA,VIRACO,AREQUIPA RENACE,ALCALDE DISTRITAL,ISAIAS MARTIN,FLORES,CONDORI,M,160.0,2.0,CASTELLANO,0
040514,AREQUIPA,CASTILLA,VIRACO,PERU POSIBLE,ALCALDE DISTRITAL,JOSE ISAIAS,VERA,ALVAREZ,M,150.0,7.0,CASTELLANO,0
040514,AREQUIPA,CASTILLA,VIRACO,AGRUPACION INDEPENDIENTE SI CUMPLE,ALCALDE DISTRITAL,JUAN MARIANO,VIZCARDO,TEJEDA,M,42.0,1.0,CASTELLANO,0
