ubigeo,departamento,provincia,distrito,organizacion_politica,cargo,nombres,apellido_paterno,apellido_materno,sexo,total_votos,posicion_cedula,origen_apellido,ganador
020802,ANCASH,HUARI,CAJAY,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,GUILLERMO,DIAZ,MONTALVO,M,582.0,1.0,CASTELLANO,1
020802,ANCASH,HUARI,CAJAY,UNION POR EL PERU,ALCALDE DISTRITAL,ALEJANDRO,HUERTA,AGUIRRE,M,558.0,7.0,CASTELLANO,0
020802,ANCASH,HUARI,CAJAY,MOVIMIENTO REGIONAL EL MAICITO,ALCALDE DISTRITAL,MARCOTULIO,MENDOZA,CADILLO,M,393.0,4.0,CASTELLANO,0
020802,ANCASH,HUARI,CAJAY,RESTAURACION NACIONAL,ALCALDE DISTRITAL,ELIAS,MORALES,MENDOZA,M,358.0,6.0,CASTELLANO,0
020802,ANCASH,HUARI,CAJAY,PARTIDO DEMOCRATICO SOMOS PERU,ALCALDE DISTRITAL,CARLOS TEODORO,TRUJILLO,LOPEZ,M,106.0,5.0,CASTELLANO,0
020802,ANCASH,HUARI,CAJAY,MOVIMIENTO INDEPENDIENTE REGIONAL PURO ANCASH,ALCALDE DISTRITAL,SANTA YSABEL,DIAZ,SANCHEZ,F,38.0,3.0,CASTELLANO,0
020802,ANCASH,HUARI,CAJAY,MOVIMIENTO ACCION NACIONALISTA PERUANO,ALCALDE DISTRITAL,LUIS,MENDOZA,PANTOJA,M,27.0,2.0,CASTELLANO,0
020803,ANCASH,HUARI,CHAVIN DE HUANTAR,MOVIMIENTO ACCION NACIONALISTA PERUANO,ALCALDE DISTRITAL,JOEL,ROSALES,VEGA,M,1231.0,4.0,CASTELLANO,1
020803,ANCASH,HUARI,CHAVIN DE HUANTAR,PARTIDO DEMOCRATICO SOMOS PERU,ALCALDE DISTRITAL,YON DIOSER,RAMIREZ,ALBORNOZ,M,874.0,9.0,CASTELLANO,0
020803,ANCASH,HUARI,CHAVIN DE HUANTAR,MOVIMIENTO INDEPENDIENTE REGIONAL PURO ANCASH,ALCALDE DISTRITAL,DANIEL GREGORIO,MEZA,AMADO,M,532.0,5.0,CASTELLANO,0
020803,ANCASH,HUARI,CHAVIN DE HUANTAR,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,EDWIN NOLASCO,RAMIREZ,PADILLA,M,412.0,1.0,CASTELLANO,0
020803,ANCASH,HUARI,CHAVIN DE HUANTAR,MOVIMIENTO REGIONAL EL MAICITO,ALCALDE DISTRITAL,JUSTINO ZENON,MONTES,COLCAS,M,285.0,8.0,CASTELLANO,0
020803,ANCASH,HUARI,CHAVIN DE HUANTAR,UNION POR EL PERU,ALCALDE DISTRITAL,MANUEL GLICERIO,PAUCAR,RAMIREZ,M,260.0,12.0,QUECHUA,0
020803,ANCASH,HUARI,CHAVIN DE HUANTAR,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,ALCALDE DISTRITAL,EMANUEL RICHARD,ROJAS,MELGAREJO,M,191.0,6.0,CASTELLANO,0
020803,ANCASH,HUARI,CHAVIN DE HUANTAR,SIEMPRE UNIDOS,ALCALDE DISTRITAL,VICTOR TEODORO,SOLORZANO,REYNALTE,M,89.0,10.0,CASTELLANO,0
020803,ANCASH,HUARI,CHAVIN DE HUANTAR,JUNTOS POR EL CAMBIO,ALCALDE DISTRITAL,MARTHA HERMINIA,RIMAC,DAMIAN,F,83.0,3.0,CASTELLANO,0
020803,ANCASH,HUARI,CHAVIN DE HUANTAR,MOVIMIENTO REGIONAL ANDE - MAR,ALCALDE DISTRITAL,CRISTIAN RENATO,SOLORZANO,MOGOLLON,M,79.0,7.0,CASTELLANO,0
020803,ANCASH,HUARI,CHAVIN DE HUANTAR,DEMOCRACIA DIRECTA,ALCALDE DISTRITAL,CESAR SUSANO,MEDALLA,MORALES,M,73.0,2.0,CASTELLANO,0
020803,ANCASH,HUARI,CHAVIN DE HUANTAR,UNION NACIONALISTA ANCASHINA,ALCALDE DISTRITAL,PAULINO PORFIRIO,MARZANO,MONTES,M,2.0,11.0,CASTELLANO,0
020804,ANCASH,HUARI,HUACACHI,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,FILOTER AMERICO,MONTALVO,ESPINOZA,M,574.0,2.0,CASTELLANO,1
020804,ANCASH,HUARI,HUACACHI,UNION POR EL PERU,ALCALDE DISTRITAL,DIONICIO ALEJANDRO,PAUCAR,ALARCON,M,389.0,8.0,QUECHUA,0
020804,ANCASH,HUARI,HUACACHI,PARTIDO DEMOCRATICO SOMOS PERU,ALCALDE DISTRITAL,SAMUEL CECILIO,SOTO,BRAVO,M,383.0,6.0,CASTELLANO,0
020804,ANCASH,HUARI,HUACACHI,SIEMPRE UNIDOS,ALCALDE DISTRITAL,TOBIAS,SALAS,RODRIGUEZ,M,120.0,7.0,CASTELLANO,0
020804,ANCASH,HUARI,HUACACHI,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,ALCALDE DISTRITAL,LIDA IRIS,LAZARO,TADEO,F,112.0,5.0,CASTELLANO,0
020804,ANCASH,HUARI,HUACACHI,MOVIMIENTO INDEPENDIENTE REGIONAL PURO ANCASH,ALCALDE DISTRITAL,LUIS HUMBERTO,VERDE,RIVERA,M,43.0,4.0,CASTELLANO,0
020804,ANCASH,HUARI,HUACACHI,MOVIMIENTO ACCION NACIONALISTA PERUANO,ALCALDE DISTRITAL,BETO,JAIMES,RIVERA,M,7.0,3.0,CASTELLANO,0
020804,ANCASH,HUARI,HUACACHI,ACCION POPULAR,ALCALDE DISTRITAL,VICTOR HEBERTH,LOPEZ,VERDE,M,3.0,1.0,CASTELLANO,0
020805,ANCASH,HUARI,HUACHIS,PARTIDO DEMOCRATICO SOMOS PERU,ALCALDE DISTRITAL,LORGIO,RIOS,OCAÑA,M,956.0,9.0,CASTELLANO,1
020805,ANCASH,HUARI,HUACHIS,UNION POR EL PERU,ALCALDE DISTRITAL,MALAQUIAS,ALVARADO,VENTURO,M,867.0,11.0,CASTELLANO,0
020805,ANCASH,HUARI,HUACHIS,MOVIMIENTO ACCION NACIONALISTA PERUANO,ALCALDE DISTRITAL,ROGELIO,ASENCIOS,ESPINOZA,M,346.0,5.0,CASTELLANO,0
020805,ANCASH,HUARI,HUACHIS,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,ABILIO,GARCIA,RAMIREZ,M,165.0,3.0,CASTELLANO,0
020805,ANCASH,HUARI,HUACHIS,DEMOCRACIA DIRECTA,ALCALDE DISTRITAL,MELANIO,ROMERO,ALARCON,M,108.0,4.0,CASTELLANO,0
020805,ANCASH,HUARI,HUACHIS,ALIANZA HORA CERO FUERZA POPULAR,ALCALDE DISTRITAL,TORIBIO,DIAZ,ASENCIOS,M,99.0,2.0,CASTELLANO,0
020805,ANCASH,HUARI,HUACHIS,ACCION POPULAR,ALCALDE DISTRITAL,FELIX FORTUNATO,RIVERA,GUTIERREZ,M,90.0,1.0,CASTELLANO,0
020805,ANCASH,HUARI,HUACHIS,SIEMPRE UNIDOS,ALCALDE DISTRITAL,GIOCONDA BEATRIZ,TRUJILLO,MEDRANO,F,40.0,10.0,CASTELLANO,0
020805,ANCASH,HUARI,HUACHIS,MOVIMIENTO INDEPENDIENTE REGIONAL PURO ANCASH,ALCALDE DISTRITAL,GLICERIO MOISES,MOTA,CHAVEZ,M,39.0,6.0,CASTELLANO,0
020805,ANCASH,HUARI,HUACHIS,MOVIMIENTO REGIONAL EL MAICITO,ALCALDE DISTRITAL,JUAN SEGUNDO,PEÑA,MORALES,M,38.0,8.0,CASTELLANO,0
020805,ANCASH,HUARI,HUACHIS,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,ALCALDE DISTRITAL,SABINO MANSUETO,ARELLANO,MINAYA,M,11.0,7.0,CASTELLANO,0
020806,ANCASH,HUARI,HUACCHIS,PARTIDO DEMOCRATICO SOMOS PERU,ALCALDE DISTRITAL,MAXIMO FELIX,TORRES,GARCIA,M,413.0,5.0,CASTELLANO,1
020806,ANCASH,HUARI,HUACCHIS,UNION POR EL PERU,ALCALDE DISTRITAL,ADRIAN PASCUAL,NOLASCO,REMIGIO,M,322.0,6.0,CASTELLANO,0
020806,ANCASH,HUARI,HUACCHIS,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,ELIEL FIDEL,GARRIDO,TELLO,M,310.0,1.0,CASTELLANO,0
020806,ANCASH,HUARI,HUACCHIS,JUNTOS POR EL CAMBIO,ALCALDE DISTRITAL,JUVINO BERNAVE,ROJAS,SANCHEZ,M,129.0,2.0,CASTELLANO,0
020806,ANCASH,HUARI,HUACCHIS,MOVIMIENTO INDEPENDIENTE REGIONAL PURO ANCASH,ALCALDE DISTRITAL,MARCO ELEHEN,ESPINOZA,VERDE,M,73.0,3.0,CASTELLANO,0
020806,ANCASH,HUARI,HUACCHIS,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,ALCALDE DISTRITAL,ABDIAS,ATENCIA,ORTIZ,M,35.0,4.0,CASTELLANO,0
020807,ANCASH,HUARI,HUANTAR,UNION POR EL PERU,ALCALDE DISTRITAL,MANUEL,ESPINOZA,VILLARREAL,M,579.0,8.0,CASTELLANO,1
020807,ANCASH,HUARI,HUANTAR,MOVIMIENTO ACCION NACIONALISTA PERUANO,ALCALDE DISTRITAL,HECTOR,CASTRO,RIOS,M,442.0,2.0,CASTELLANO,0
020807,ANCASH,HUARI,HUANTAR,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,EDUARDO,MELGAREJO,SALAS,M,320.0,1.0,CASTELLANO,0
020807,ANCASH,HUARI,HUANTAR,MOVIMIENTO REGIONAL EL MAICITO,ALCALDE DISTRITAL,LENIN GUILLERMO,AGUIRRE,ORTIZ,M,244.0,4.0,CASTELLANO,0
020807,ANCASH,HUARI,HUANTAR,MOVIMIENTO INDEPENDIENTE REGIONAL PURO ANCASH,ALCALDE DISTRITAL,WILDER EUSEBIO,HERRERA,FRANCISCO,M,237.0,3.0,CASTELLANO,0
020807,ANCASH,HUARI,HUANTAR,RESTAURACION NACIONAL,ALCALDE DISTRITAL,DEYSI AIDA,COLLA,TREJO,F,55.0,6.0,CASTELLANO,0
020807,ANCASH,HUARI,HUANTAR,SIEMPRE UNIDOS,ALCALDE DISTRITAL,TEOFILO,LOPEZ,ORTIZ,M,32.0,7.0,CASTELLANO,0
020807,ANCASH,HUARI,HUANTAR,PARTIDO DEMOCRATICO SOMOS PERU,ALCALDE DISTRITAL,RENAN WILFREDO,TREJO,GARCIA,F,30.0,5.0,CASTELLANO,0
020808,ANCASH,HUARI,MASIN,MOVIMIENTO ACCION NACIONALISTA PERUANO,ALCALDE DISTRITAL,NOIMA GUMERCINDA,SALAS,NUÑEZ,F,429.0,2.0,CASTELLANO,1
020808,ANCASH,HUARI,MASIN,UNION POR EL PERU,ALCALDE DISTRITAL,PABLO,MALVACEDA,ORTEGA,M,265.0,9.0,CASTELLANO,0
020808,ANCASH,HUARI,MASIN,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,FELICIANO VICTOR,FLORES,TARAZONA,M,226.0,1.0,CASTELLANO,0
020808,ANCASH,HUARI,MASIN,MOVIMIENTO REGIONAL EL MAICITO,ALCALDE DISTRITAL,FELICIANA JARA,SOTO,DE ESPINOZA,F,185.0,4.0,CASTELLANO,0
020808,ANCASH,HUARI,MASIN,PARTIDO DEMOCRATICO SOMOS PERU,ALCALDE DISTRITAL,JACINTO,HUERTA,CAPILLO,M,105.0,5.0,CASTELLANO,0
020808,ANCASH,HUARI,MASIN,PERU POSIBLE,ALCALDE DISTRITAL,MILNER JAIME,ORTIZ,ARELLANO,M,40.0,6.0,CASTELLANO,0
020808,ANCASH,HUARI,MASIN,SIEMPRE UNIDOS,ALCALDE DISTRITAL,MOISES VALENTIN,GUIMARAY,NIETO,M,32.0,8.0,CASTELLANO,0
020808,ANCASH,HUARI,MASIN,RESTAURACION NACIONAL,ALCALDE DISTRITAL,GERALD ARTHUR,ARQUINIGO,LOSTAUNAU,M,29.0,7.0,CASTELLANO,0
020808,ANCASH,HUARI,MASIN,MOVIMIENTO INDEPENDIENTE REGIONAL PURO ANCASH,ALCALDE DISTRITAL,BERNARDO PERCY,HUALLPA,SALAS,M,12.0,3.0,QUECHUA,0
020809,ANCASH,HUARI,PAUCAS,UNION POR EL PERU,ALCALDE DISTRITAL,JULIAN,PRINCIPE,HERRERA,M,821.0,4.0,CASTELLANO,1
020809,ANCASH,HUARI,PAUCAS,MOVIMIENTO INDEPENDIENTE REGIONAL PURO ANCASH,ALCALDE DISTRITAL,ROQUE NELSON,BOBADILLA,SANCHEZ,M,418.0,2.0,CASTELLANO,0
020809,ANCASH,HUARI,PAUCAS,MOVIMIENTO ACCION NACIONALISTA PERUANO,ALCALDE DISTRITAL,NABOR,MIRANDA,GAMBINI,M,356.0,1.0,CASTELLANO,0
020809,ANCASH,HUARI,PAUCAS,PARTIDO DEMOCRATICO SOMOS PERU,ALCALDE DISTRITAL,GUZMAN RUBEN,TREBEJO,AVENDAÑO,M,278.0,3.0,CASTELLANO,0
020810,ANCASH,HUARI,PONTO,UNION POR EL PERU,ALCALDE DISTRITAL,JOHN PABLO,SOTO,CASTRO,M,1093.0,5.0,CASTELLANO,1
020810,ANCASH,HUARI,PONTO,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,AMERICO ARMANDO,ESPINOZA,PIMENTEL,M,686.0,1.0,CASTELLANO,0
020810,ANCASH,HUARI,PONTO,MOVIMIENTO REGIONAL EL MAICITO,ALCALDE DISTRITAL,NARCIZO,VILLANERA,ESPINOZA,M,472.0,3.0,CASTELLANO,0
020810,ANCASH,HUARI,PONTO,PARTIDO DEMOCRATICO SOMOS PERU,ALCALDE DISTRITAL,DALMACIO GERARDO,LEIVA,ESPINOZA,M,396.0,4.0,CASTELLANO,0
020810,ANCASH,HUARI,PONTO,MOVIMIENTO INDEPENDIENTE REGIONAL PURO ANCASH,ALCALDE DISTRITAL,BECHER LIN,HUAMAN,ROMERO,M,33.0,2.0,QUECHUA,0
020811,ANCASH,HUARI,RAHUAPAMPA,PARTIDO DEMOCRATICO SOMOS PERU,ALCALDE DISTRITAL,ELMER LIBERATO,HUAMASH,BEJARANO,M,317.0,3.0,CASTELLANO,1
020811,ANCASH,HUARI,RAHUAPAMPA,UNION POR EL PERU,ALCALDE DISTRITAL,MARINO FERNANDO,VILLAVICENCIO,MELGAREJO,M,287.0,4.0,CASTELLANO,0
020811,ANCASH,HUARI,RAHUAPAMPA,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,PEDRO,QUISPE,HUALLPA,M,55.0,1.0,QUECHUA,0
020811,ANCASH,HUARI,RAHUAPAMPA,MOVIMIENTO REGIONAL EL MAICITO,ALCALDE DISTRITAL,LADISLAO ANTONIO,TRUJILLO,PEÑA,M,15.0,2.0,CASTELLANO,0
020812,ANCASH,HUARI,RAPAYAN,UNION POR EL PERU,ALCALDE DISTRITAL,JUNIOR,MIRANDA,ROJAS,M,540.0,5.0,CASTELLANO,1
020812,ANCASH,HUARI,RAPAYAN,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,PELEGRIN JUAN,TELLO,BRAVO,M,505.0,1.0,CASTELLANO,0
020812,ANCASH,HUARI,RAPAYAN,PARTIDO DEMOCRATICO SOMOS PERU,ALCALDE DISTRITAL,RUBEN,JAIMES,SANCHEZ,M,235.0,4.0,CASTELLANO,0
020812,ANCASH,HUARI,RAPAYAN,MOVIMIENTO ACCION NACIONALISTA PERUANO,ALCALDE DISTRITAL,EUSEBIO WILHELM,BLAS,ACHIC,M,86.0,2.0,CASTELLANO,0
020812,ANCASH,HUARI,RAPAYAN,MOVIMIENTO INDEPENDIENTE REGIONAL PURO ANCASH,ALCALDE DISTRITAL,WALTER BERNARDO,MACEDO,ACHIC,M,74.0,3.0,EXTRANJERO,0
020813,ANCASH,HUARI,SAN MARCOS,UNION POR EL PERU,ALCALDE DISTRITAL,LEONARDO FELIX,CHAVEZ,ALFARO,M,2316.0,,CASTELLANO,1
020813,ANCASH,HUARI,SAN MARCOS,PARTIDO DEMOCRATICO SOMOS PERU,ALCALDE DISTRITAL,OSCAR NEMESIO,UGARTE,SALAZAR,M,2074.0,10.0,CASTELLANO,0
020813,ANCASH,HUARI,SAN MARCOS,SIEMPRE UNIDOS,ALCALDE DISTRITAL,JAVIER ORLANDINY,MEDINA,MELGAREJO,M,1842.0,14.0,CASTELLANO,0
020813,ANCASH,HUARI,SAN MARCOS,MOVIMIENTO REGIONAL EL MAICITO,ALCALDE DISTRITAL,FLAVIO PAULINO,OBREGON,HUAYTA,M,1678.0,8.0,CASTELLANO,0
020813,ANCASH,HUARI,SAN MARCOS,MOVIMIENTO ACCION NACIONALISTA PERUANO,ALCALDE DISTRITAL,LOEL SERAPIO,ZORRILLA,SALAZAR,M,1560.0,4.0,CASTELLANO,0
020813,ANCASH,HUARI,SAN MARCOS,MOVIMIENTO INDEPENDIENTE REGIONAL PURO ANCASH,ALCALDE DISTRITAL,FLAVIO ANTONIO,HUAMAN,SALAZAR,M,256.0,5.0,QUECHUA,0
020813,ANCASH,HUARI,SAN MARCOS,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,SERGIO WENCESLAO,REYES,RIVERA,M,224.0,2.0,CASTELLANO,0
020813,ANCASH,HUARI,SAN MARCOS,DEMOCRACIA DIRECTA,ALCALDE DISTRITAL,CHRISTIAN JOHN,PALACIOS,LAGUNA,M,129.0,3.0,CASTELLANO,0
020813,ANCASH,HUARI,SAN MARCOS,MOVIMIENTO REGIONAL ANDE - MAR,ALCALDE DISTRITAL,FREDDY CESAREO,SOLORZANO,DIAZ,M,124.0,7.0,CASTELLANO,0
020813,ANCASH,HUARI,SAN MARCOS,RESTAURACION NACIONAL,ALCALDE DISTRITAL,MELITON GREGORIO,CADILLO,ARCE,M,124.0,13.0,CASTELLANO,0
020813,ANCASH,HUARI,SAN MARCOS,RENOVACION ANCASHINA,ALCALDE DISTRITAL,FRANCISCO RICARDO,HERRERA,CCOTA,M,82.0,12.0,CASTELLANO,0
020813,ANCASH,HUARI,SAN MARCOS,UNION NACIONALISTA ANCASHINA,ALCALDE DISTRITAL,DAVID JAVIER,SOTOMAYOR,MAGUIÑA,M,40.0,,CASTELLANO,0
020813,ANCASH,HUARI,SAN MARCOS,UNIDOS POR SAN MARCOS HACIA EL DESARROLLO,ALCALDE DISTRITAL,MARTIN EMILIANO,LAGUNA,ESPINOZA,M,32.0,15.0,CASTELLANO,0
020813,ANCASH,HUARI,SAN MARCOS,MOVIMIENTO TODOS POR EL CAMBIO,ALCALDE DISTRITAL,SIMEON CIRILO,ACEBEDO,OCAÑA,M,23.0,9.0,CASTELLANO,0
020813,ANCASH,HUARI,SAN MARCOS,ACCION POPULAR,ALCALDE DISTRITAL,ROGER ROMAN,BAÑEZ,GONZALES,M,19.0,1.0,CASTELLANO,0
020813,ANCASH,HUARI,SAN MARCOS,PERU POSIBLE,ALCALDE DISTRITAL,ALEX HAMLET,SILVA,ALVARADO,M,19.0,11.0,CASTELLANO,0
020813,ANCASH,HUARI,SAN MARCOS,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,ALCALDE DISTRITAL,NAVIO TEOFILO,ESPINOZA,RIVERA,M,15.0,6.0,CASTELLANO,0
020814,ANCASH,HUARI,SAN PEDRO DE CHANA,UNION POR EL PERU,ALCALDE DISTRITAL,EUDOMILIO EUSTAQUIO,COLLAZOS,VERDE,M,452.0,7.0,CASTELLANO,1
020814,ANCASH,HUARI,SAN PEDRO DE CHANA,PARTIDO DEMOCRATICO SOMOS PERU,ALCALDE DISTRITAL,JACINTO PABLO,ESPINOZA,CESPEDES,M,368.0,4.0,CASTELLANO,0
020814,ANCASH,HUARI,SAN PEDRO DE CHANA,MOVIMIENTO ACCION NACIONALISTA PERUANO,ALCALDE DISTRITAL,JUVENIL POMPEYO,VILLAJUAN,COLLAZOS,M,351.0,2.0,CASTELLANO,0
020814,ANCASH,HUARI,SAN PEDRO DE CHANA,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,VIDAL,CERNA,ORTEGA,M,281.0,1.0,CASTELLANO,0
020814,ANCASH,HUARI,SAN PEDRO DE CHANA,RESTAURACION NACIONAL,ALCALDE DISTRITAL,VICTORIO CLAUDIO,GARAY,ESPINOZA,M,124.0,5.0,CASTELLANO,0
020814,ANCASH,HUARI,SAN PEDRO DE CHANA,SIEMPRE UNIDOS,ALCALDE DISTRITAL,PEDRO CONSTANTINO,COLLAZOS,SARAVIA,M,60.0,6.0,CASTELLANO,0
020814,ANCASH,HUARI,SAN PEDRO DE CHANA,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,JESUS RICHARD,QUISPILAYA,MENA,M,0.0,3.0,QUECHUA,0
020815,ANCASH,HUARI,UCO,PARTIDO DEMOCRATICO SOMOS PERU,ALCALDE DISTRITAL,LUIS MARINO,ORTIZ,PADILLA,M,569.0,6.0,CASTELLANO,1
020815,ANCASH,HUARI,UCO,UNION POR EL PERU,ALCALDE DISTRITAL,GUILLERMO ZENON,ARANDA,CASTILLO,M,254.0,9.0,CASTELLANO,0
020815,ANCASH,HUARI,UCO,MOVIMIENTO REGIONAL EL MAICITO,ALCALDE DISTRITAL,HENRY NEIL,PRINCIPE,GUARDIA,M,173.0,5.0,CASTELLANO,0
020815,ANCASH,HUARI,UCO,MOVIMIENTO ACCION NACIONALISTA PERUANO,ALCALDE DISTRITAL,OMER,BETETA,VELA,M,140.0,3.0,CASTELLANO,0
020815,ANCASH,HUARI,UCO,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,TEODORO,TARAZONA,PRINCIPE,M,46.0,1.0,CASTELLANO,0
020815,ANCASH,HUARI,UCO,DEMOCRACIA DIRECTA,ALCALDE DISTRITAL,LUIS ALEJANDRO,AVENDAÑO,DELGADO,M,22.0,2.0,CASTELLANO,0
020815,ANCASH,HUARI,UCO,PARTIDO POPULAR CRISTIANO - PPC,ALCALDE DISTRITAL,WALTER CRISANTO,JAIMES,BARRON,M,20.0,7.0,CASTELLANO,0
020815,ANCASH,HUARI,UCO,SIEMPRE UNIDOS,ALCALDE DISTRITAL,ALEJANDRO MARCOS,ASENCIOS,BETETA,M,11.0,8.0,CASTELLANO,0
020815,ANCASH,HUARI,UCO,MOVIMIENTO INDEPENDIENTE REGIONAL PURO ANCASH,ALCALDE DISTRITAL,JAVIER SAUL,OLORTEGUI,SOLIS,M,10.0,4.0,CASTELLANO,0
020816,ANCASH,HUARI,ANRA,UNION POR EL PERU,ALCALDE DISTRITAL,LUIS ALBERTO,SANCHEZ,URBISAGAZTEGUI,M,890.0,5.0,CASTELLANO,1
020816,ANCASH,HUARI,ANRA,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,ANGELES CUSTODIO,CARRION,SANCHEZ,M,645.0,1.0,CASTELLANO,0
020816,ANCASH,HUARI,ANRA,PARTIDO DEMOCRATICO SOMOS PERU,ALCALDE DISTRITAL,ROMULO,ESQUIVEL,MARUJO,M,48.0,3.0,CASTELLANO,0
020816,ANCASH,HUARI,ANRA,MOVIMIENTO REGIONAL EL MAICITO,ALCALDE DISTRITAL,OSCAR JUAN,ESPINOZA,AVENDAÑO,M,37.0,2.0,CASTELLANO,0
020816,ANCASH,HUARI,ANRA,SIEMPRE UNIDOS,ALCALDE DISTRITAL,JUSTINO,ORTIZ,VERAMENDI,M,9.0,4.0,CASTELLANO,0
020902,ANCASH,MARISCAL LUZURIAGA,CASCA,UNION POR EL PERU,ALCALDE DISTRITAL,FRANCISCO NICOLAS,FLORES,RODRIGUEZ,M,1372.0,3.0,CASTELLANO,1
020902,ANCASH,MARISCAL LUZURIAGA,CASCA,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,ALCALDE DISTRITAL,MARIO FORTUNATO,VIDAL,MORENO,M,785.0,2.0,CASTELLANO,0
020902,ANCASH,MARISCAL LUZURIAGA,CASCA,JUNTOS POR EL CAMBIO,ALCALDE DISTRITAL,FRANCISCO VENANCIO,SOLANO,LOPEZ,M,81.0,1.0,CASTELLANO,0
020903,ANCASH,MARISCAL LUZURIAGA,LUCMA,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,ALCALDE DISTRITAL,ETALIANO HILMER,JESUS,SAENZ,M,710.0,3.0,CASTELLANO,1
020903,ANCASH,MARISCAL LUZURIAGA,LUCMA,PARTIDO DEMOCRATICO SOMOS PERU,ALCALDE DISTRITAL,GERMAN NILO,AYALA,LOPEZ,M,600.0,4.0,CASTELLANO,0
020903,ANCASH,MARISCAL LUZURIAGA,LUCMA,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,TIMOTEO GEREMIAS,ANDAGUA,COLLAZOS,M,164.0,1.0,CASTELLANO,0
020903,ANCASH,MARISCAL LUZURIAGA,LUCMA,MOVIMIENTO ACCION NACIONALISTA PERUANO,ALCALDE DISTRITAL,JOSE LUIS,CARRASCAL,CALIXTO,M,76.0,2.0,CASTELLANO,0
020903,ANCASH,MARISCAL LUZURIAGA,LUCMA,UNION POR EL PERU,ALCALDE DISTRITAL,AMANCIO,JULCA,OLIVEROS,M,29.0,5.0,CASTELLANO,0
020904,ANCASH,MARISCAL LUZURIAGA,FIDEL OLIVAS ESCUDERO,UNION POR EL PERU,ALCALDE DISTRITAL,ALEX EDMUNDO,MANCISIDOR,PASCO,M,300.0,7.0,CASTELLANO,1
020904,ANCASH,MARISCAL LUZURIAGA,FIDEL OLIVAS ESCUDERO,MOVIMIENTO ACCION NACIONALISTA PERUANO,ALCALDE DISTRITAL,DAVID,CHAVEZ,MATOS,M,214.0,3.0,CASTELLANO,0
020904,ANCASH,MARISCAL LUZURIAGA,FIDEL OLIVAS ESCUDERO,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,ALCALDE DISTRITAL,JESUS GREGORIO,BACILIO,OCAÑA,M,201.0,4.0,CASTELLANO,0
020904,ANCASH,MARISCAL LUZURIAGA,FIDEL OLIVAS ESCUDERO,PARTIDO DEMOCRATICO SOMOS PERU,ALCALDE DISTRITAL,RUSBEL FREDY,ROMERO,ROJAS,M,185.0,6.0,CASTELLANO,0
020904,ANCASH,MARISCAL LUZURIAGA,FIDEL OLIVAS ESCUDERO,JUNTOS POR EL CAMBIO,ALCALDE DISTRITAL,JUAN CARLOS,JAVILIANO,CUEVA,M,131.0,2.0,CASTELLANO,0
020904,ANCASH,MARISCAL LUZURIAGA,FIDEL OLIVAS ESCUDERO,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,MARCOS ALEJANDRO,CHAVEZ,DOMINGUEZ,M,49.0,1.0,CASTELLANO,0
020904,ANCASH,MARISCAL LUZURIAGA,FIDEL OLIVAS ESCUDERO,MOVIMIENTO REGIONAL ANDE - MAR,ALCALDE DISTRITAL,NORMA AQUILA,SOTO,PORTELLA,F,26.0,5.0,CASTELLANO,0
020905,ANCASH,MARISCAL LUZURIAGA,LLAMA,UNION POR EL PERU,ALCALDE DISTRITAL,MARCO HELI,ARAMBURU,ESCUDERO,M,225.0,7.0,CASTELLANO,1
020905,ANCASH,MARISCAL LUZURIAGA,LLAMA,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,ROGELIO MARCIAL,MELENDEZ,MIRANDA,M,216.0,1.0,CASTELLANO,0
020905,ANCASH,MARISCAL LUZURIAGA,LLAMA,JUNTOS POR EL CAMBIO,ALCALDE DISTRITAL,VICTOR AQUILES,ASENCIOS,VIA,M,128.0,2.0,CASTELLANO,0
